t	S1	S2	S3	S4	S5	S6	S7
2.976488244122061033e+00	1.360011931581042610e+00	2.115836383060239190e-01	4.163812576094993306e-02	1.002370441052006789e-01	8.069757472813156307e-02	2.092245341954935611e+00	6.733852141930779522e-02
2.981490745372686213e+00	1.368014465905177390e+00	2.136722209813295137e-01	4.157840816435211945e-02	9.979282941424794107e-02	9.064971679815728156e-02	2.141385886638105696e+00	6.694769605979636329e-02
2.986493246623311393e+00	1.375920190389121389e+00	2.158808145591847028e-01	4.154261607962375646e-02	9.937251967537669151e-02	8.868599614600107539e-02	2.124380624054297506e+00	6.656009551266015012e-02
2.991495747873937017e+00	1.383726788079680414e+00	2.182098865891975992e-01	4.153029863808247596e-02	9.897617682724174637e-02	8.472887551469936163e-02	2.073433844191223230e+00	6.617582461228681268e-02
2.996498249124562196e+00	1.391431891991120828e+00	2.206599805668493786e-01	4.154101523593036610e-02	9.860385797110368666e-02	8.772252576971134586e-02	2.098934794773930523e+00	6.579498697832282528e-02
3.001500750375187376e+00	1.399033080695651687e+00	2.232317154383256785e-01	4.157433753745470167e-02	9.825561649346377380e-02	8.390357967500763903e-02	2.139350744559770590e+00	6.541768497777930569e-02
3.006503251625813000e+00	1.406527879958794136e+00	2.259257858458974810e-01	4.162984870729881381e-02	9.793150163974670419e-02	8.971386493001401452e-02	2.156863924790767051e+00	6.504401974120287144e-02
3.011505752876438180e+00	1.413913757713628039e+00	2.287429625629363028e-01	4.170714515801080685e-02	9.763155985378123292e-02	8.828306071050022463e-02	2.177442775526898355e+00	6.467409114562285011e-02
3.016508254127063360e+00	1.421188126535721130e+00	2.316840923080842884e-01	4.180583567385451338e-02	9.735583412775743184e-02	8.541672286899824884e-02	2.203108076870803345e+00	6.430799782335717973e-02
3.021510755377688540e+00	1.428348337431454729e+00	2.347500993338155484e-01	4.192554299101144966e-02	9.710436586237534973e-02	8.815625933350659804e-02	2.114843813650750803e+00	6.394583716251338312e-02
3.026513256628314164e+00	1.435391682082377551e+00	2.379419848297968099e-01	4.206590324035262146e-02	9.687719419025540846e-02	9.296742331025313610e-02	2.082160360372219188e+00	6.358770530637544716e-02
3.031515757878939343e+00	1.442315387442560493e+00	2.412608294299040945e-01	4.222656673688427592e-02	9.667435779526893647e-02	9.060320602722900241e-02	2.098846994112475883e+00	6.323369717859354810e-02
3.036518259129564523e+00	1.449116616559662063e+00	2.447077927414773590e-01	4.240719790852583160e-02	9.649589461736503282e-02	9.070789021153900789e-02	2.065054750562522301e+00	6.288390647742686523e-02
3.041520760380190147e+00	1.455792464285773358e+00	2.482841161383456396e-01	4.260747565425249822e-02	9.634184324694879120e-02	8.851684650242601371e-02	2.085443366758333195e+00	6.253842571647239001e-02
3.046523261630815327e+00	1.462339956152507892e+00	2.519911232499622011e-01	4.282709352743365588e-02	9.621224329546397558e-02	9.481476758512671910e-02	2.106467022554946666e+00	6.219734622922284267e-02
3.051525762881440507e+00	1.468756045904115126e+00	2.558302221819522826e-01	4.306575978156449575e-02	9.610713612920769588e-02	9.209191825741748494e-02	2.239560199295401510e+00	6.186075820726815583e-02
3.056528264132066131e+00	1.475037611607588284e+00	2.598029080526638168e-01	4.332319771888124699e-02	9.602656611239421269e-02	9.730056084754931667e-02	1.957425757448732817e+00	6.152875073706177977e-02
3.061530765382691310e+00	1.481181454117313390e+00	2.639107649101017916e-01	4.359914562985461872e-02	9.597058096311038289e-02	9.746538591590003797e-02	2.196738437636439834e+00	6.120141183601307544e-02
3.066533266633316490e+00	1.487184290983515345e+00	2.681554704761591745e-01	4.389335715445805142e-02	9.593923360098635666e-02	9.783644057795445881e-02	1.852608637221367482e+00	6.087882852844676146e-02
3.071535767883941670e+00	1.493042767321483000e+00	2.725387873065743261e-01	4.420560071681096936e-02	9.593257890972507751e-02	9.660450532571766835e-02	2.064649122513027901e+00	6.056108670090738083e-02
3.076538269134567294e+00	1.498753430820678467e+00	2.770625850911299648e-01	4.453566044620883846e-02	9.595068105555837334e-02	1.010426808467912024e-01	1.923780116288184017e+00	6.024827145453991173e-02
3.081540770385192474e+00	1.504312737857738336e+00	2.817288351040000416e-01	4.488333597002015091e-02	9.599361170309798907e-02	1.024203671386909043e-01	2.091457509225347788e+00	5.994046701794888965e-02
3.086543271635817653e+00	1.509717063792891834e+00	2.865396010587263897e-01	4.524844205199612251e-02	9.606144694959614649e-02	1.017141160920287529e-01	1.896303733246197165e+00	5.963775660397480777e-02
3.091545772886443277e+00	1.514962668803226498e+00	2.914970731866096121e-01	4.563080955989553406e-02	9.615427637281287465e-02	9.912140750405996903e-02	1.821648939751512764e+00	5.934022295068140662e-02
3.096548274137068457e+00	1.520045718211017416e+00	2.966035475752373252e-01	4.603028491380734000e-02	9.627219776404755125e-02	1.045081118753387606e-01	2.079018171714994256e+00	5.904794799268996142e-02
3.101550775387693637e+00	1.524962281515750639e+00	3.018614275747577014e-01	4.644673010621785947e-02	9.641531724748544918e-02	1.116567442458156478e-01	1.998620920743644724e+00	5.876101287933626488e-02
3.106553276638319261e+00	1.529708296507447551e+00	3.072732629863434983e-01	4.688002363607268047e-02	9.658375773381421003e-02	1.102914529339219241e-01	1.854072749928414643e+00	5.847949857098666548e-02
3.111555777888944441e+00	1.534279593839299016e+00	3.128417230285459594e-01	4.733005989218728310e-02	9.677765316441565291e-02	1.155437320035529181e-01	2.023723085198351423e+00	5.820348542976603451e-02
3.116558279139569620e+00	1.538671875136512046e+00	3.185696220261161615e-01	4.779675021932867224e-02	9.699715234011158094e-02	1.044024444877045682e-01	1.932287354552057357e+00	5.793305359990832959e-02
3.121560780390194800e+00	1.542880718242150673e+00	3.244599130510618656e-01	4.828002259736267204e-02	9.724241816800845151e-02	1.089522066190719979e-01	1.948134836805020198e+00	5.766828291462020722e-02
3.126563281640820424e+00	1.546901564217810776e+00	3.305157040557550885e-01	4.877982181618759072e-02	9.751363049800119975e-02	1.105225951408088103e-01	1.884587365999166764e+00	5.740925308632136015e-02
3.131565782891445604e+00	1.550729703580485008e+00	3.367402745464612712e-01	4.929610991188145691e-02	9.781098879873494079e-02	1.199708323219422224e-01	1.940101186860154092e+00	5.715604392687837626e-02
3.136568284142070784e+00	1.554360288062289763e+00	3.431370616394488482e-01	4.982886598726930100e-02	9.813470946654620497e-02	1.131491042469490033e-01	1.696013616108968058e+00	5.690873516044772651e-02
3.141570785392696408e+00	1.557788291492464783e+00	3.497097090455967838e-01	5.037808756950665212e-02	9.848503283498188932e-02	1.189902116862956577e-01	1.747249582918267041e+00	5.666740701924339457e-02
3.146573286643321588e+00	1.561008538723792638e+00	3.564620307840719038e-01	5.094378959998752815e-02	9.886221800191655196e-02	1.153836522810188642e-01	1.934557936989955262e+00	5.643213980334114976e-02
3.151575787893946767e+00	1.564015654144924827e+00	3.633980775168845212e-01	5.152600688244481780e-02	9.926655031648978778e-02	1.096312689751450936e-01	1.691316060926921550e+00	5.620301464281337450e-02
3.156578289144572391e+00	1.566804090024360940e+00	3.705220998802165044e-01	5.212479266532624861e-02	9.969833743264455705e-02	1.122065338311873106e-01	1.851652318597240665e+00	5.598011307927413388e-02
3.161580790395197571e+00	1.569368088324161414e+00	3.778385991893250528e-01	5.274022025336442404e-02	1.001579148379451306e-01	1.173276977956101835e-01	1.836594116538607935e+00	5.576351757004538445e-02
3.166583291645822751e+00	1.571701671494450947e+00	3.853523395581736621e-01	5.337238346659618077e-02	1.006456471084242188e-01	1.236832867549080145e-01	1.659243168924154910e+00	5.555331161447101679e-02
3.171585792896447931e+00	1.573798630514582575e+00	3.930683645160918394e-01	5.402139786697524038e-02	1.011619285668268198e-01	1.227029005527837530e-01	1.681894018945919056e+00	5.534957988142383961e-02
3.176588294147073555e+00	1.575652520910634014e+00	4.009920023634676034e-01	5.468740074608002127e-02	1.017071840430183172e-01	1.285597186467243302e-01	1.710193775435169039e+00	5.515240825968964478e-02
3.181590795397698734e+00	1.577256621060339370e+00	4.091289236565915921e-01	5.537055287397910086e-02	1.022818742178577267e-01	1.246470577004312463e-01	1.766724497226188850e+00	5.496188432591531808e-02
3.186593296648323914e+00	1.578603941601836258e+00	4.174851284040494992e-01	5.607103821023139839e-02	1.028864942881880518e-01	1.242976188163232021e-01	1.555939690250274010e+00	5.477809722878113075e-02
3.191595797898949538e+00	1.579687172256234895e+00	4.260670200801070506e-01	5.678906661884092211e-02	1.035215802026027282e-01	1.282002865781325385e-01	1.650621720577418294e+00	5.460113824260317411e-02
3.196598299149574718e+00	1.580498693169488433e+00	4.348813902623085981e-01	5.752487342903320894e-02	1.041877069858722638e-01	1.284841689316259805e-01	1.599691315024531990e+00	5.443110063608146837e-02
3.201600800400199898e+00	1.581030513606662913e+00	4.439355049591409141e-01	5.827872289591254362e-02	1.048854951315281864e-01	1.268578127263169930e-01	1.753756702314551275e+00	5.426808027780662125e-02
3.206603301650825522e+00	1.581274279771660352e+00	4.532370943843078703e-01	5.905090751649254288e-02	1.056156099442463331e-01	1.259714425974320651e-01	1.632651072170132167e+00	5.411217552176288831e-02
3.211605802901450701e+00	1.581221204965970850e+00	4.627944526569472972e-01	5.984175175493635507e-02	1.063787688375769508e-01	1.340305160117514494e-01	1.704398004944282397e+00	5.396348783500148905e-02
3.216608304152075881e+00	1.580862054140618422e+00	4.726164607906998549e-01	6.065161349298110738e-02	1.071757422902289703e-01	1.329869728125331330e-01	1.594114062516181818e+00	5.382212188700841865e-02
3.221610805402701061e+00	1.580187109074700835e+00	4.827126375520830459e-01	6.148088565707065384e-02	1.080073574369547346e-01	1.327630388294029629e-01	1.543730281673819871e+00	5.368818582112665216e-02
3.226613306653326685e+00	1.579186107709412257e+00	4.930932284659637066e-01	6.232999927855065875e-02	1.088745040859475238e-01	1.387217471369256161e-01	1.501644719132774197e+00	5.356179170726719369e-02
3.231615807903951865e+00	1.577848194319036113e+00	5.037692799480110173e-01	6.319942632907611657e-02	1.097781393737952138e-01	1.407887715918314242e-01	1.476146273486788507e+00	5.344305586593194046e-02
3.236618309154577044e+00	1.576161876453895827e+00	5.147527035316752375e-01	6.408968213294467808e-02	1.107192916580691244e-01	1.409121834802962714e-01	1.457116170237946928e+00	5.333209915340194479e-02
3.241620810405202668e+00	1.574114938653181639e+00	5.260564050486516985e-01	6.500133024047302643e-02	1.116990682457983525e-01	1.451785713114262244e-01	1.631058712177850811e+00	5.322904751491713132e-02
3.246623311655827848e+00	1.571694377150693489e+00	5.376943841535850588e-01	6.593498563170797910e-02	1.127186614670809550e-01	1.377504816542698685e-01	1.692844095229050216e+00	5.313403234801997166e-02
3.251625812906453028e+00	1.568886301003555417e+00	5.496818843448176839e-01	6.689132046515018637e-02	1.137793573120702562e-01	1.422483550933507923e-01	1.662544672458212691e+00	5.304719107029336189e-02
3.256628314157078652e+00	1.565675849783792817e+00	5.620355195917992042e-01	6.787106877132302596e-02	1.148825424604626722e-01	1.444806530335823180e-01	1.463622880513365754e+00	5.296866754480159672e-02
3.261630815407703832e+00	1.562047061389270075e+00	5.747734785055108597e-01	6.887503300298598863e-02	1.160297160224367380e-01	1.424490560953725615e-01	1.613679982337383967e+00	5.289861275758558912e-02
3.266633316658329012e+00	1.557982740898842478e+00	5.879157285741416494e-01	6.990409116677613610e-02	1.172225007216073922e-01	1.430828095116858101e-01	1.438972415976242480e+00	5.283718543770295900e-02
3.271635817908954191e+00	1.553464302495575655e+00	6.014842640790616368e-01	7.095920538272917910e-02	1.184626559768472559e-01	1.482197240838765140e-01	1.570407087636243704e+00	5.278455277629660186e-02
3.276638319159579815e+00	1.548471596469221057e+00	6.155033793468792647e-01	7.204143085540327951e-02	1.197520922839107604e-01	1.514647963871788572e-01	1.457004871424365744e+00	5.274089117192618664e-02
3.281640820410204995e+00	1.542982652941613297e+00	6.300000759576394049e-01	7.315192938557195379e-02	1.210928921817301523e-01	1.482890385108697195e-01	1.395670258989751389e+00	5.270638728041205506e-02
3.286643321660830175e+00	1.536973455723519955e+00	6.450044257892243449e-01	7.429198156055299984e-02	1.224873281126165336e-01	1.547535929528499332e-01	1.490603310450610230e+00	5.268123886787071108e-02
3.291645822911455799e+00	1.530417612731206134e+00	6.605501029077719410e-01	7.546300299430440395e-02	1.239378888293135861e-01	1.576261285405903267e-01	1.383129112898015212e+00	5.266565601752221798e-02
3.296648324162080979e+00	1.523285979981443550e+00	6.766749950726357321e-01	7.666656357825679668e-02	1.254473085464988813e-01	1.587102129739383360e-01	1.380680387869084758e+00	5.265986241573316490e-02
3.301650825412706158e+00	1.515546213766112871e+00	6.934219375971121258e-01	7.790440998204439804e-02	1.270186009032962249e-01	1.531767156085023507e-01	1.319526148316618075e+00	5.266409679946021383e-02
3.306653326663331782e+00	1.507162169368302163e+00	7.108397059130924234e-01	7.917849530519609214e-02	1.286551039678341390e-01	1.607270332664475776e-01	1.399732191005976345e+00	5.267861477918480556e-02
3.311655827913956962e+00	1.498093241296931666e+00	7.289841134512187182e-01	8.049101178237307030e-02	1.303605281557865259e-01	1.596583452292423266e-01	1.409533923845202041e+00	5.270369070135490913e-02
3.316658329164582142e+00	1.488293475052607340e+00	7.479195001943198529e-01	8.184443263231780397e-02	1.321390200555635774e-01	1.518564025106503845e-01	1.417137110799846278e+00	5.273962001452495857e-02
3.321660830415207322e+00	1.477710478069093281e+00	7.677205718356148179e-01	8.324156355126338669e-02	1.339952381482192867e-01	1.649295230424198677e-01	1.346034099937502448e+00	5.278672196639563191e-02
3.326663331665832946e+00	1.466283986883265111e+00	7.884748384412957334e-01	8.468560868618703330e-02	1.359344499195420108e-01	1.631522754825196209e-01	1.282737447708859779e+00	5.284534289741526364e-02
3.331665832916458125e+00	1.453944048277047374e+00	8.102857336983773084e-01	8.618025350303931686e-02	1.379626513598504745e-01	1.587662128665823791e-01	1.107544232747067703e+00	5.291586010142677876e-02
3.336668334167083305e+00	1.440608640877607316e+00	8.332767259716740149e-01	8.772976895696620037e-02	1.400867188883787584e-01	1.640904270922589059e-01	1.247486937463119006e+00	5.299868648054659181e-02
3.341670835417708929e+00	1.426180444259004254e+00	8.575969460360268748e-01	8.933915039186136886e-02	1.423146081631115611e-01	1.618482952253820772e-01	1.343941579171622047e+00	5.309427633873516766e-02
3.346673336668334109e+00	1.410542454462488049e+00	8.834288846826934272e-01	9.101430114619511735e-02	1.446556136429383022e-01	1.689235486503312955e-01	1.048001305398445604e+00	5.320313252281211325e-02
3.351675837918959289e+00	1.393551937141012775e+00	9.109990936004347395e-01	9.276227685001858791e-02	1.471207121583548438e-01	1.655798233884498427e-01	1.242252024098178254e+00	5.332581531934944830e-02
3.356678339169584913e+00	1.375031742922621536e+00	9.405936770186522633e-01	9.459162414539780406e-02	1.497230337494413477e-01	1.726605849640091561e-01	1.160076025595135008e+00	5.346295390503086331e-02
3.361680840420210092e+00	1.354757604146724415e+00	9.725811340708910846e-01	9.651285814946702901e-02	1.524785154920768326e-01	1.714134901535792899e-01	1.014737280141094988e+00	5.361526118487993514e-02
3.366683341670835272e+00	1.332438987823229448e+00	1.007447068571142523e+00	9.853914901373307667e-02	1.554068323036160715e-01	1.741477165415606376e-01	1.147652662115331124e+00	5.378355339632926585e-02
3.371685842921460452e+00	1.307688839841144590e+00	1.045849484047938871e+00	1.006873551088164620e-01	1.585327753886953683e-01	1.714243423153972434e-01	1.059721827475835543e+00	5.396877687593406442e-02
